Row,Date,Time,Device,State
98,12/06/21,21:42:28,Effulent Coil,1
99,12/06/21,21:43:46,Heat Ex Comp,1
100,12/06/21,21:43:46,Cooling,1
101,12/06/21,21:46:47,Heat Ex Comp,0
102,12/06/21,21:51:04,Effulent Coil,0
103,12/06/21,22:02:09,Heat Ex Comp,1
104,12/06/21,22:02:09,Cooling,1
105,12/06/21,22:05:12,Heat Ex Comp,0
106,12/06/21,22:20:22,Heat Ex Comp,1
107,12/06/21,22:20:22,Cooling,1
108,12/06/21,22:23:26,Heat Ex Comp,0
109,12/06/21,22:25:07,pH Pump,1
110,12/06/21,22:25:27,pH Pump,0
111,12/06/21,22:29:07,pH Pump,1
112,12/06/21,22:29:27,pH Pump,0
113,12/06/21,22:33:07,pH Pump,1
114,12/06/21,22:33:27,pH Pump,0
115,12/06/21,22:37:07,pH Pump,1
116,12/06/21,22:37:27,pH Pump,0
117,12/06/21,22:37:51,Heat Ex Comp,1
118,12/06/21,22:37:51,Cooling,1
119,12/06/21,22:40:55,Heat Ex Comp,0
120,12/06/21,22:41:07,pH Pump,1
121,12/06/21,22:41:27,pH Pump,0
122,12/06/21,22:45:07,pH Pump,1
123,12/06/21,22:45:27,pH Pump,0
124,12/06/21,22:55:03,Heat Ex Comp,1
125,12/06/21,22:55:03,Cooling,1
126,12/06/21,22:57:58,Heat Ex Comp,0
127,12/06/21,23:11:30,Heat Ex Comp,1
128,12/06/21,23:11:30,Cooling,1
129,12/06/21,23:14:34,Heat Ex Comp,0
130,12/06/21,23:22:28,Effulent Coil,1
131,12/06/21,23:31:04,Effulent Coil,0
132,12/06/21,23:31:42,Heat Ex Comp,1
133,12/06/21,23:31:42,Cooling,1
134,12/06/21,23:34:41,Heat Ex Comp,0
135,12/06/21,23:47:52,Heat Ex Comp,1
136,12/06/21,23:47:52,Cooling,1
137,12/06/21,23:50:55,Heat Ex Comp,0
138,12/07/21,00:06:11,Heat Ex Comp,1
139,12/07/21,00:06:11,Cooling,1
140,12/07/21,00:09:11,Heat Ex Comp,0
141,12/07/21,00:23:40,Heat Ex Comp,1
142,12/07/21,00:23:40,Cooling,1
143,12/07/21,00:26:52,Heat Ex Comp,0
144,12/07/21,00:39:52,Heat Ex Comp,1
145,12/07/21,00:39:52,Cooling,1
146,12/07/21,00:42:46,Heat Ex Comp,0
147,12/07/21,00:57:53,Heat Ex Comp,1
148,12/07/21,00:57:53,Cooling,1
149,12/07/21,01:01:01,Heat Ex Comp,0
150,12/07/21,01:02:31,Effulent Coil,1
151,12/07/21,01:11:07,Effulent Coil,0
152,12/07/21,01:16:11,Heat Ex Comp,1
153,12/07/21,01:16:11,Cooling,1
154,12/07/21,01:19:08,Heat Ex Comp,0
155,12/07/21,01:33:49,Heat Ex Comp,1
156,12/07/21,01:33:49,Cooling,1
157,12/07/21,01:36:50,Heat Ex Comp,0
158,12/07/21,01:52:03,Heat Ex Comp,1
159,12/07/21,01:52:03,Cooling,1
160,12/07/21,01:55:04,Heat Ex Comp,0
161,12/07/21,02:09:01,Heat Ex Comp,1
162,12/07/21,02:09:01,Cooling,1
163,12/07/21,02:12:05,Heat Ex Comp,0
164,12/07/21,02:27:37,Heat Ex Comp,1
165,12/07/21,02:27:37,Cooling,1
166,12/07/21,02:30:39,Heat Ex Comp,0
167,12/07/21,02:42:31,Effulent Coil,1
168,12/07/21,02:44:40,Heat Ex Comp,1
169,12/07/21,02:44:40,Cooling,1
170,12/07/21,02:47:36,Heat Ex Comp,0
171,12/07/21,02:51:07,Effulent Coil,0
172,12/07/21,03:01:55,Heat Ex Comp,1
173,12/07/21,03:01:55,Cooling,1
174,12/07/21,03:04:52,Heat Ex Comp,0
175,12/07/21,03:05:14,Conductivity Pump,1
176,12/07/21,03:05:24,Conductivity Pump,0
177,12/07/21,03:07:24,Conductivity Pump,1
178,12/07/21,03:07:29,Conductivity Pump,0
179,12/07/21,03:19:23,Heat Ex Comp,1
180,12/07/21,03:19:23,Cooling,1
181,12/07/21,03:22:22,Heat Ex Comp,0
182,12/07/21,03:36:33,Heat Ex Comp,1
183,12/07/21,03:36:33,Cooling,1
184,12/07/21,03:39:26,Heat Ex Comp,0
185,12/07/21,03:53:33,Heat Ex Comp,1
186,12/07/21,03:53:33,Cooling,1
187,12/07/21,03:56:31,Heat Ex Comp,0
188,12/07/21,04:12:42,Heat Ex Comp,1
189,12/07/21,04:12:42,Cooling,1
190,12/07/21,04:15:42,Heat Ex Comp,0
191,12/07/21,04:22:31,Effulent Coil,1
192,12/07/21,04:29:19,Heat Ex Comp,1
193,12/07/21,04:29:19,Cooling,1
194,12/07/21,04:31:07,Effulent Coil,0
195,12/07/21,04:32:10,Heat Ex Comp,0
196,12/07/21,04:48:22,Heat Ex Comp,1
197,12/07/21,04:48:22,Cooling,1
198,12/07/21,04:51:13,Heat Ex Comp,0
199,12/07/21,05:06:00,Heat Ex Comp,1
200,12/07/21,05:06:00,Cooling,1
201,12/07/21,05:09:05,Heat Ex Comp,0
202,12/07/21,05:25:12,Heat Ex Comp,1
203,12/07/21,05:25:12,Cooling,1
204,12/07/21,05:28:16,Heat Ex Comp,0
205,12/07/21,05:41:41,Heat Ex Comp,1
206,12/07/21,05:41:41,Cooling,1
207,12/07/21,05:44:38,Heat Ex Comp,0
208,12/07/21,06:00:03,Heat Ex Comp,1
209,12/07/21,06:00:03,Cooling,1
210,12/07/21,06:02:32,Effulent Coil,1
211,12/07/21,06:03:07,Heat Ex Comp,0
212,12/07/21,06:11:08,Effulent Coil,0
213,12/07/21,06:16:06,Heat Ex Comp,1
214,12/07/21,06:16:06,Cooling,1
215,12/07/21,06:18:52,Heat Ex Comp,0
216,12/07/21,06:21:00,Conductivity Pump,1
217,12/07/21,06:21:10,Conductivity Pump,0
218,12/07/21,06:36:26,Heat Ex Comp,1
219,12/07/21,06:36:26,Cooling,1
220,12/07/21,06:39:30,Heat Ex Comp,0
221,12/07/21,06:53:47,Heat Ex Comp,1
222,12/07/21,06:53:47,Cooling,1
223,12/07/21,06:56:51,Heat Ex Comp,0
224,12/07/21,07:10:43,Heat Ex Comp,1
225,12/07/21,07:10:43,Cooling,1
226,12/07/21,07:13:45,Heat Ex Comp,0
227,12/07/21,07:28:55,Heat Ex Comp,1
228,12/07/21,07:28:55,Cooling,1
229,12/07/21,07:31:50,Heat Ex Comp,0
230,12/07/21,07:42:32,Effulent Coil,1
231,12/07/21,07:44:22,Heat Ex Comp,1
232,12/07/21,07:44:22,Cooling,1
233,12/07/21,07:47:12,Heat Ex Comp,0
234,12/07/21,07:51:08,Effulent Coil,0
235,12/07/21,08:02:34,Heat Ex Comp,1
236,12/07/21,08:02:34,Cooling,1
237,12/07/21,08:05:37,Heat Ex Comp,0
238,12/07/21,08:06:08,Conductivity Pump,1
239,12/07/21,08:06:18,Conductivity Pump,0
240,12/07/21,08:17:53,Heat Ex Comp,1
241,12/07/21,08:17:53,Cooling,1
242,12/07/21,08:21:45,Heat Ex Comp,0
243,12/07/21,08:39:20,Heat Ex Comp,1
244,12/07/21,08:39:20,Cooling,1
245,12/07/21,08:43:15,Heat Ex Comp,0
246,12/07/21,08:59:56,Heat Ex Comp,1
247,12/07/21,08:59:56,Cooling,1
248,12/07/21,09:03:39,Heat Ex Comp,0
249,12/07/21,09:18:46,pH Pump,1
250,12/07/21,09:19:06,pH Pump,0
251,12/07/21,09:19:24,Heat Ex Comp,1
252,12/07/21,09:19:24,Cooling,1
253,12/07/21,09:21:14,pH Pump,1
254,12/07/21,09:21:34,pH Pump,0
255,12/07/21,09:22:32,Effulent Coil,1
256,12/07/21,09:23:01,Heat Ex Comp,0
257,12/07/21,09:25:14,pH Pump,1
258,12/07/21,09:25:34,pH Pump,0
259,12/07/21,09:29:14,pH Pump,1
260,12/07/21,09:29:34,pH Pump,0
261,12/07/21,09:31:08,Effulent Coil,0
262,12/07/21,09:41:14,Heat Ex Comp,1
263,12/07/21,09:41:14,Cooling,1
264,12/07/21,09:44:49,Heat Ex Comp,0
265,12/07/21,10:01:10,Heat Ex Comp,1
266,12/07/21,10:01:10,Cooling,1
267,12/07/21,10:04:44,Heat Ex Comp,0
268,12/07/21,10:22:29,Heat Ex Comp,1
269,12/07/21,10:22:29,Cooling,1
270,12/07/21,10:26:09,Heat Ex Comp,0
271,12/07/21,10:39:09,pH Pump,1
272,12/07/21,10:39:29,pH Pump,0
273,12/07/21,10:42:46,pH Pump,1
274,12/07/21,10:43:06,pH Pump,0
275,12/07/21,10:43:10,Heat Ex Comp,1
276,12/07/21,10:43:10,Cooling,1
277,12/07/21,10:46:46,pH Pump,1
278,12/07/21,10:47:06,pH Pump,0
279,12/07/21,10:50:46,pH Pump,1
280,12/07/21,10:51:06,pH Pump,0
281,12/07/21,10:54:07,Heat Ex Comp,0
282,12/07/21,10:56:51,Heating,1
283,12/07/21,11:02:32,Effulent Coil,1
284,12/07/21,11:04:07,Heat Ex Comp,1
285,12/07/21,11:05:20,Heat Ex Comp,0
286,12/07/21,11:11:08,Effulent Coil,0
287,12/07/21,11:44:25,Heat Ex Comp,1
288,12/07/21,11:44:25,Cooling,1
289,12/07/21,11:47:34,Heat Ex Comp,0
290,12/07/21,12:01:55,Heat Ex Comp,1
291,12/07/21,12:01:55,Cooling,1
292,12/07/21,12:05:00,Heat Ex Comp,0
293,12/07/21,12:18:04,Heat Ex Comp,1
294,12/07/21,12:18:04,Cooling,1
295,12/07/21,12:21:03,Heat Ex Comp,0
296,12/07/21,12:34:39,Heat Ex Comp,1
297,12/07/21,12:34:39,Cooling,1
298,12/07/21,12:37:48,Heat Ex Comp,0
299,12/07/21,12:42:32,Effulent Coil,1
300,12/07/21,12:51:08,Effulent Coil,0
301,12/07/21,12:54:05,Heat Ex Comp,1
302,12/07/21,12:54:05,Cooling,1
303,12/07/21,12:57:14,Heat Ex Comp,0
304,12/07/21,13:08:23,Heat Ex Comp,1
305,12/07/21,13:08:23,Cooling,1
306,12/07/21,13:11:25,Heat Ex Comp,0
307,12/07/21,13:26:08,Heat Ex Comp,1
308,12/07/21,13:26:08,Cooling,1
309,12/07/21,13:29:13,Heat Ex Comp,0
310,12/07/21,13:41:14,Heat Ex Comp,1
311,12/07/21,13:41:14,Cooling,1
312,12/07/21,13:44:14,Heat Ex Comp,0
313,12/07/21,13:57:19,Heat Ex Comp,1
314,12/07/21,13:57:19,Cooling,1
315,12/07/21,14:00:21,Heat Ex Comp,0
316,12/07/21,14:10:55,Heat Ex Comp,1
317,12/07/21,14:10:55,Cooling,1
318,12/07/21,14:14:12,Heat Ex Comp,0
319,12/07/21,14:22:32,Effulent Coil,1
320,12/07/21,14:27:36,Heat Ex Comp,1
321,12/07/21,14:27:36,Cooling,1
322,12/07/21,14:30:45,Conductivity Pump,1
323,12/07/21,14:30:54,Heat Ex Comp,0
324,12/07/21,14:30:55,Conductivity Pump,0
325,12/07/21,14:31:09,Effulent Coil,0
326,12/07/21,14:32:47,Conductivity Pump,1
327,12/07/21,14:32:57,Conductivity Pump,0
328,12/07/21,14:43:13,Heat Ex Comp,1
329,12/07/21,14:43:13,Cooling,1
330,12/07/21,14:46:36,Heat Ex Comp,0
331,12/07/21,14:59:10,Heat Ex Comp,1
332,12/07/21,14:59:10,Cooling,1
333,12/07/21,15:02:25,Heat Ex Comp,0
334,12/07/21,15:15:07,Heat Ex Comp,1
335,12/07/21,15:15:07,Cooling,1
336,12/07/21,15:18:01,Heat Ex Comp,0
337,12/07/21,15:33:30,Heat Ex Comp,1
338,12/07/21,15:33:30,Cooling,1
339,12/07/21,15:36:38,Heat Ex Comp,0
340,12/07/21,15:49:18,Heat Ex Comp,1
341,12/07/21,15:49:18,Cooling,1
342,12/07/21,15:52:30,Heat Ex Comp,0
343,12/07/21,16:02:32,Effulent Coil,1
344,12/07/21,16:05:11,Heat Ex Comp,1
345,12/07/21,16:05:11,Cooling,1
346,12/07/21,16:08:11,Heat Ex Comp,0
347,12/07/21,16:11:08,Effulent Coil,0
348,12/07/21,16:21:45,Heat Ex Comp,1
349,12/07/21,16:21:45,Cooling,1
350,12/07/21,16:24:58,Heat Ex Comp,0
351,12/07/21,16:38:11,Heat Ex Comp,1
352,12/07/21,16:38:11,Cooling,1
353,12/07/21,16:41:20,Heat Ex Comp,0
354,12/07/21,16:55:15,Heat Ex Comp,1
355,12/07/21,16:55:15,Cooling,1
356,12/07/21,16:58:32,Heat Ex Comp,0
357,12/07/21,17:12:14,Heat Ex Comp,1
358,12/07/21,17:12:14,Cooling,1
359,12/07/21,17:15:22,Heat Ex Comp,0
360,12/07/21,17:28:15,Heat Ex Comp,1
361,12/07/21,17:28:15,Cooling,1
362,12/07/21,17:29:10,pH Pump,1
363,12/07/21,17:29:30,pH Pump,0
364,12/07/21,17:31:30,Heat Ex Comp,0
365,12/07/21,17:32:00,pH Pump,1
366,12/07/21,17:32:20,pH Pump,0
367,12/07/21,17:36:00,pH Pump,1
368,12/07/21,17:36:20,pH Pump,0
369,12/07/21,17:40:00,pH Pump,1
370,12/07/21,17:40:20,pH Pump,0
371,12/07/21,17:42:32,Effulent Coil,1
372,12/07/21,17:44:00,pH Pump,1
373,12/07/21,17:44:20,pH Pump,0
374,12/07/21,17:45:03,Heat Ex Comp,1
375,12/07/21,17:45:03,Cooling,1
376,12/07/21,17:48:00,pH Pump,1
377,12/07/21,17:48:08,Heat Ex Comp,0
378,12/07/21,17:48:20,pH Pump,0
379,12/07/21,17:51:09,Effulent Coil,0
380,12/07/21,18:01:17,Heat Ex Comp,1
381,12/07/21,18:01:17,Cooling,1
382,12/07/21,18:04:31,Heat Ex Comp,0
383,12/07/21,18:19:00,Heat Ex Comp,1
384,12/07/21,18:19:00,Cooling,1
385,12/07/21,18:22:12,Heat Ex Comp,0
386,12/07/21,18:34:15,Heat Ex Comp,1
387,12/07/21,18:34:15,Cooling,1
388,12/07/21,18:37:17,Heat Ex Comp,0
389,12/07/21,18:51:31,Heat Ex Comp,1
390,12/07/21,18:51:31,Cooling,1
391,12/07/21,18:54:35,Heat Ex Comp,0
392,12/07/21,19:07:55,Heat Ex Comp,1
393,12/07/21,19:07:55,Cooling,1
394,12/07/21,19:11:07,Heat Ex Comp,0
395,12/07/21,19:22:33,Effulent Coil,1
396,12/07/21,19:25:21,Heat Ex Comp,1
397,12/07/21,19:25:21,Cooling,1
398,12/07/21,19:28:24,Heat Ex Comp,0
399,12/07/21,19:31:09,Effulent Coil,0
400,12/07/21,19:38:53,Conductivity Pump,1
401,12/07/21,19:39:02,Conductivity Pump,0
402,12/07/21,19:40:14,Conductivity Pump,1
403,12/07/21,19:40:24,Conductivity Pump,0
404,12/07/21,19:40:54,Heat Ex Comp,1
405,12/07/21,19:40:54,Cooling,1
406,12/07/21,19:43:59,Heat Ex Comp,0
407,12/07/21,19:57:41,Heat Ex Comp,1
408,12/07/21,19:57:41,Cooling,1
409,12/07/21,20:00:44,Heat Ex Comp,0
410,12/07/21,20:14:14,Heat Ex Comp,1
411,12/07/21,20:14:14,Cooling,1
412,12/07/21,20:17:20,Heat Ex Comp,0
413,12/07/21,20:30:18,Heat Ex Comp,1
414,12/07/21,20:30:18,Cooling,1
415,12/07/21,20:33:15,Heat Ex Comp,0
416,12/07/21,20:45:45,Heat Ex Comp,1
417,12/07/21,20:45:45,Cooling,1
418,12/07/21,20:48:42,Heat Ex Comp,0
419,12/07/21,21:02:33,Effulent Coil,1
420,12/07/21,21:03:34,Heat Ex Comp,1
421,12/07/21,21:03:34,Cooling,1
422,12/07/21,21:06:35,Heat Ex Comp,0
423,12/07/21,21:11:09,Effulent Coil,0
424,12/07/21,21:19:29,Heat Ex Comp,1
425,12/07/21,21:19:29,Cooling,1
426,12/07/21,21:22:36,Heat Ex Comp,0
427,12/07/21,21:36:43,Heat Ex Comp,1
428,12/07/21,21:36:43,Cooling,1
429,12/07/21,21:39:42,Heat Ex Comp,0
430,12/07/21,21:53:33,Heat Ex Comp,1
431,12/07/21,21:53:33,Cooling,1
432,12/07/21,21:56:41,Heat Ex Comp,0
433,12/07/21,22:09:59,Heat Ex Comp,1
434,12/07/21,22:09:59,Cooling,1
435,12/07/21,22:12:58,Heat Ex Comp,0
436,12/07/21,22:26:14,Heat Ex Comp,1
437,12/07/21,22:26:14,Cooling,1
438,12/07/21,22:29:17,Heat Ex Comp,0
439,12/07/21,22:42:33,Effulent Coil,1
440,12/07/21,22:43:56,Heat Ex Comp,1
441,12/07/21,22:43:56,Cooling,1
442,12/07/21,22:46:56,Heat Ex Comp,0
443,12/07/21,22:51:09,Effulent Coil,0
444,12/07/21,22:58:25,Heat Ex Comp,1
445,12/07/21,22:58:25,Cooling,1
446,12/07/21,23:01:22,Heat Ex Comp,0
447,12/07/21,23:17:23,Heat Ex Comp,1
448,12/07/21,23:17:23,Cooling,1
449,12/07/21,23:20:26,Heat Ex Comp,0
450,12/07/21,23:33:54,Heat Ex Comp,1
451,12/07/21,23:33:54,Cooling,1
452,12/07/21,23:37:00,Heat Ex Comp,0
453,12/07/21,23:48:55,Heat Ex Comp,1
454,12/07/21,23:48:55,Cooling,1
455,12/07/21,23:51:50,Heat Ex Comp,0
456,12/08/21,00:04:37,Heat Ex Comp,1
457,12/08/21,00:04:37,Cooling,1
458,12/08/21,00:07:34,Heat Ex Comp,0
459,12/08/21,00:22:06,Heat Ex Comp,1
460,12/08/21,00:22:06,Cooling,1
461,12/08/21,00:22:34,Effulent Coil,1
462,12/08/21,00:25:08,Heat Ex Comp,0
463,12/08/21,00:31:10,Effulent Coil,0
464,12/08/21,00:36:00,Heat Ex Comp,1
465,12/08/21,00:36:00,Cooling,1
466,12/08/21,00:38:54,Heat Ex Comp,0
467,12/08/21,00:54:51,Heat Ex Comp,1
468,12/08/21,00:54:51,Cooling,1
469,12/08/21,00:57:58,Heat Ex Comp,0
470,12/08/21,01:11:11,Heat Ex Comp,1
471,12/08/21,01:11:11,Cooling,1
472,12/08/21,01:14:20,Heat Ex Comp,0
473,12/08/21,01:28:32,Heat Ex Comp,1
474,12/08/21,01:28:32,Cooling,1
475,12/08/21,01:31:35,Heat Ex Comp,0
476,12/08/21,01:44:24,Heat Ex Comp,1
477,12/08/21,01:44:24,Cooling,1
478,12/08/21,01:47:29,Heat Ex Comp,0
479,12/08/21,02:01:58,Heat Ex Comp,1
480,12/08/21,02:01:58,Cooling,1
481,12/08/21,02:02:34,Effulent Coil,1
482,12/08/21,02:05:05,Heat Ex Comp,0
483,12/08/21,02:05:10,Conductivity Pump,1
484,12/08/21,02:05:20,Conductivity Pump,0
485,12/08/21,02:06:53,Conductivity Pump,1
486,12/08/21,02:07:03,Conductivity Pump,0
487,12/08/21,02:11:10,Effulent Coil,0
488,12/08/21,02:16:13,Heat Ex Comp,1
489,12/08/21,02:16:13,Cooling,1
490,12/08/21,02:19:06,Heat Ex Comp,0
491,12/08/21,02:34:18,Heat Ex Comp,1
492,12/08/21,02:34:18,Cooling,1
493,12/08/21,02:37:22,Heat Ex Comp,0
494,12/08/21,02:49:37,Heat Ex Comp,1
495,12/08/21,02:49:37,Cooling,1
496,12/08/21,02:52:39,Heat Ex Comp,0
497,12/08/21,03:07:10,Heat Ex Comp,1
498,12/08/21,03:07:10,Cooling,1
499,12/08/21,03:10:16,Heat Ex Comp,0
500,12/08/21,03:23:02,Heat Ex Comp,1
501,12/08/21,03:23:02,Cooling,1
502,12/08/21,03:26:09,Heat Ex Comp,0
503,12/08/21,03:40:14,Heat Ex Comp,1
504,12/08/21,03:40:14,Cooling,1
505,12/08/21,03:42:34,Effulent Coil,1
506,12/08/21,03:43:15,Heat Ex Comp,0
507,12/08/21,03:51:10,Effulent Coil,0
508,12/08/21,03:57:16,Heat Ex Comp,1
509,12/08/21,03:57:16,Cooling,1
510,12/08/21,04:00:17,Heat Ex Comp,0
511,12/08/21,04:14:33,Heat Ex Comp,1
512,12/08/21,04:14:33,Cooling,1
513,12/08/21,04:17:39,Heat Ex Comp,0
514,12/08/21,04:31:50,Heat Ex Comp,1
515,12/08/21,04:31:50,Cooling,1
516,12/08/21,04:34:49,Heat Ex Comp,0
517,12/08/21,04:48:41,Heat Ex Comp,1
518,12/08/21,04:48:41,Cooling,1
519,12/08/21,04:51:51,Heat Ex Comp,0
520,12/08/21,05:07:13,Heat Ex Comp,1
521,12/08/21,05:07:13,Cooling,1
522,12/08/21,05:10:17,Heat Ex Comp,0
523,12/08/21,05:22:35,Effulent Coil,1
524,12/08/21,05:23:51,Heat Ex Comp,1
525,12/08/21,05:23:51,Cooling,1
526,12/08/21,05:26:47,Heat Ex Comp,0
527,12/08/21,05:31:10,Effulent Coil,0
528,12/08/21,05:42:39,Heat Ex Comp,1
529,12/08/21,05:42:39,Cooling,1
530,12/08/21,05:45:41,Heat Ex Comp,0
531,12/08/21,05:46:37,Conductivity Pump,1
532,12/08/21,05:46:48,Conductivity Pump,0
533,12/08/21,05:59:03,Heat Ex Comp,1
534,12/08/21,05:59:03,Cooling,1
535,12/08/21,06:02:03,Heat Ex Comp,0
536,12/08/21,06:15:25,pH Pump,1
537,12/08/21,06:15:45,pH Pump,0
538,12/08/21,06:17:24,Heat Ex Comp,1
539,12/08/21,06:17:24,Cooling,1
540,12/08/21,06:18:47,pH Pump,1
541,12/08/21,06:19:06,pH Pump,0
542,12/08/21,06:20:23,Heat Ex Comp,0
543,12/08/21,06:22:46,pH Pump,1
544,12/08/21,06:23:07,pH Pump,0
545,12/08/21,06:26:47,pH Pump,1
546,12/08/21,06:27:06,pH Pump,0
547,12/08/21,06:30:46,pH Pump,1
548,12/08/21,06:31:07,pH Pump,0
549,12/08/21,06:32:46,Conductivity Pump,1
550,12/08/21,06:32:51,Heat Ex Comp,1
551,12/08/21,06:32:51,Cooling,1
552,12/08/21,06:32:56,Conductivity Pump,0
553,12/08/21,06:34:47,pH Pump,1
554,12/08/21,06:35:06,pH Pump,0
555,12/08/21,06:35:48,Heat Ex Comp,0
556,12/08/21,06:52:41,Heat Ex Comp,1
557,12/08/21,06:52:41,Cooling,1
558,12/08/21,06:55:38,Heat Ex Comp,0
559,12/08/21,07:02:35,Effulent Coil,1
560,12/08/21,07:09:32,Heat Ex Comp,1
561,12/08/21,07:09:32,Cooling,1
562,12/08/21,07:11:11,Effulent Coil,0
563,12/08/21,07:12:21,Heat Ex Comp,0
564,12/08/21,07:28:44,Heat Ex Comp,1
565,12/08/21,07:28:44,Cooling,1
566,12/08/21,07:31:43,Heat Ex Comp,0
567,12/08/21,07:46:14,Heat Ex Comp,1
568,12/08/21,07:46:14,Cooling,1
569,12/08/21,07:49:17,Heat Ex Comp,0
570,12/08/21,08:00:27,pH Pump,1
571,12/08/21,08:00:48,pH Pump,0
572,12/08/21,08:03:32,Heat Ex Comp,1
573,12/08/21,08:03:32,Cooling,1
574,12/08/21,08:04:27,pH Pump,1
575,12/08/21,08:04:48,pH Pump,0
576,12/08/21,08:06:39,Heat Ex Comp,0
577,12/08/21,08:08:28,pH Pump,1
578,12/08/21,08:08:48,pH Pump,0
