Row,Date,Time,Device,State
140,12/12/21,17:53:32,Cooling,1
141,12/12/21,17:56:49,Heat Ex Comp,0
142,12/12/21,18:07:32,Heat Ex Comp,1
143,12/12/21,18:07:32,Cooling,1
144,12/12/21,18:11:00,Heat Ex Comp,0
145,12/12/21,18:21:45,Heat Ex Comp,1
146,12/12/21,18:21:45,Cooling,1
147,12/12/21,18:24:57,Heat Ex Comp,0
148,12/12/21,18:35:29,Heat Ex Comp,1
149,12/12/21,18:35:29,Cooling,1
150,12/12/21,18:38:51,Heat Ex Comp,0
151,12/12/21,18:51:09,Heat Ex Comp,1
152,12/12/21,18:51:09,Cooling,1
153,12/12/21,18:54:16,Heat Ex Comp,0
154,12/12/21,19:04:59,Heat Ex Comp,1
155,12/12/21,19:04:59,Cooling,1
156,12/12/21,19:08:30,Heat Ex Comp,0
157,12/12/21,19:21:02,Heat Ex Comp,1
158,12/12/21,19:21:02,Cooling,1
159,12/12/21,19:22:52,Effulent Coil,1
160,12/12/21,19:24:24,Heat Ex Comp,0
161,12/12/21,19:31:28,Effulent Coil,0
162,12/12/21,19:35:09,Heat Ex Comp,1
163,12/12/21,19:35:09,Cooling,1
164,12/12/21,19:38:36,Heat Ex Comp,0
165,12/12/21,19:50:10,Heat Ex Comp,1
166,12/12/21,19:50:10,Cooling,1
167,12/12/21,19:53:39,Heat Ex Comp,0
168,12/12/21,20:05:30,Heat Ex Comp,1
169,12/12/21,20:05:30,Cooling,1
170,12/12/21,20:09:03,Heat Ex Comp,0
171,12/12/21,20:20:26,Heat Ex Comp,1
172,12/12/21,20:20:26,Cooling,1
173,12/12/21,20:23:48,Heat Ex Comp,0
174,12/12/21,20:34:52,Heat Ex Comp,1
175,12/12/21,20:34:52,Cooling,1
176,12/12/21,20:38:13,Heat Ex Comp,0
177,12/12/21,20:48:17,Heat Ex Comp,1
178,12/12/21,20:48:17,Cooling,1
179,12/12/21,20:51:30,Heat Ex Comp,0
180,12/12/21,21:02:52,Effulent Coil,1
181,12/12/21,21:03:43,Heat Ex Comp,1
182,12/12/21,21:03:43,Cooling,1
183,12/12/21,21:07:01,Heat Ex Comp,0
184,12/12/21,21:11:29,Effulent Coil,0
185,12/12/21,21:17:05,Heat Ex Comp,1
186,12/12/21,21:17:05,Cooling,1
187,12/12/21,21:20:23,Heat Ex Comp,0
188,12/12/21,21:33:36,Heat Ex Comp,1
189,12/12/21,21:33:36,Cooling,1
190,12/12/21,21:37:03,Heat Ex Comp,0
191,12/12/21,21:46:06,Cooling,1
192,12/12/21,21:47:03,Heat Ex Comp,1
193,12/12/21,21:50:29,Heat Ex Comp,0
194,12/12/21,22:02:58,Heat Ex Comp,1
195,12/12/21,22:02:58,Cooling,1
196,12/12/21,22:06:21,Heat Ex Comp,0
197,12/12/21,22:17:02,Heat Ex Comp,1
198,12/12/21,22:17:02,Cooling,1
199,12/12/21,22:20:28,Heat Ex Comp,0
200,12/12/21,22:32:42,Heat Ex Comp,1
201,12/12/21,22:32:42,Cooling,1
202,12/12/21,22:36:03,Heat Ex Comp,0
203,12/12/21,22:42:53,Effulent Coil,1
204,12/12/21,22:46:20,Heat Ex Comp,1
205,12/12/21,22:46:20,Cooling,1
206,12/12/21,22:49:43,Heat Ex Comp,0
207,12/12/21,22:51:29,Effulent Coil,0
208,12/12/21,23:00:12,Heat Ex Comp,1
209,12/12/21,23:00:12,Cooling,1
210,12/12/21,23:03:22,Heat Ex Comp,0
211,12/12/21,23:14:05,Heat Ex Comp,1
212,12/12/21,23:14:05,Cooling,1
213,12/12/21,23:17:21,Heat Ex Comp,0
214,12/12/21,23:29:04,Heat Ex Comp,1
215,12/12/21,23:29:04,Cooling,1
216,12/12/21,23:32:26,Heat Ex Comp,0
217,12/12/21,23:43:34,Heat Ex Comp,1
218,12/12/21,23:43:34,Cooling,1
219,12/12/21,23:46:59,Heat Ex Comp,0
220,12/10/21,03:03:05,Heat Ex Comp,0
221,12/10/21,03:13:53,Heat Ex Comp,1
222,12/10/21,03:13:53,Cooling,1
223,12/10/21,03:17:27,Heat Ex Comp,0
224,12/10/21,03:28:57,Heat Ex Comp,1
225,12/10/21,03:28:57,Cooling,1
226,12/10/21,03:32:26,Heat Ex Comp,0
227,12/10/21,03:43:50,Heat Ex Comp,1
228,12/10/21,03:43:50,Cooling,1
229,12/10/21,03:47:20,Heat Ex Comp,0
230,12/10/21,03:58:44,Heat Ex Comp,1
231,12/10/21,03:58:44,Cooling,1
232,12/10/21,04:02:06,Heat Ex Comp,0
233,12/10/21,04:02:42,Effulent Coil,1
234,12/10/21,04:11:19,Effulent Coil,0
235,12/10/21,04:13:25,Heat Ex Comp,1
236,12/10/21,04:13:25,Cooling,1
237,12/10/21,04:16:54,Heat Ex Comp,0
238,12/10/21,04:17:22,Conductivity Pump,1
239,12/10/21,04:17:32,Conductivity Pump,0
240,12/10/21,04:27:38,Heat Ex Comp,1
241,12/10/21,04:27:38,Cooling,1
242,12/10/21,04:31:00,Heat Ex Comp,0
243,12/10/21,04:43:06,Heat Ex Comp,1
244,12/10/21,04:43:06,Cooling,1
245,12/10/21,04:46:25,Heat Ex Comp,0
246,12/10/21,04:56:22,Cooling,1
247,12/10/21,04:56:26,Heat Ex Comp,1
248,12/10/21,04:59:48,Heat Ex Comp,0
249,12/10/21,05:12:21,Heat Ex Comp,1
250,12/10/21,05:12:21,Cooling,1
251,12/10/21,05:15:44,Heat Ex Comp,0
252,12/10/21,05:26:11,Heat Ex Comp,1
253,12/10/21,05:26:11,Cooling,1
254,12/10/21,05:29:36,Heat Ex Comp,0
255,12/10/21,05:42:00,Heat Ex Comp,1
256,12/10/21,05:42:00,Cooling,1
257,12/10/21,05:42:43,Effulent Coil,1
258,12/10/21,05:45:18,Heat Ex Comp,0
259,12/10/21,05:51:19,Effulent Coil,0
260,12/10/21,05:55:37,Heat Ex Comp,1
261,12/10/21,05:55:37,Cooling,1
262,12/10/21,05:59:02,Heat Ex Comp,0
263,12/10/21,06:11:20,Heat Ex Comp,1
264,12/10/21,06:11:20,Cooling,1
265,12/10/21,06:14:41,Heat Ex Comp,0
266,12/10/21,06:25:54,Heat Ex Comp,1
267,12/10/21,06:25:54,Cooling,1
268,12/10/21,06:29:24,Heat Ex Comp,0
269,12/10/21,06:41:23,Heat Ex Comp,1
270,12/10/21,06:41:23,Cooling,1
271,12/10/21,06:44:39,Heat Ex Comp,0
272,12/10/21,06:55:51,Heat Ex Comp,1
273,12/10/21,06:55:51,Cooling,1
274,12/10/21,06:59:18,Heat Ex Comp,0
275,12/10/21,07:11:28,Heat Ex Comp,1
276,12/10/21,07:11:28,Cooling,1
277,12/10/21,07:14:52,Heat Ex Comp,0
278,12/10/21,07:22:43,Effulent Coil,1
279,12/10/21,07:25:52,Heat Ex Comp,1
280,12/10/21,07:25:52,Cooling,1
281,12/10/21,07:29:17,Heat Ex Comp,0
282,12/10/21,07:29:19,Conductivity Pump,1
283,12/10/21,07:29:29,Conductivity Pump,0
284,12/10/21,07:31:19,Effulent Coil,0
285,12/10/21,07:31:29,Conductivity Pump,1
286,12/10/21,07:31:39,Conductivity Pump,0
287,12/10/21,07:40:42,Heat Ex Comp,1
288,12/10/21,07:40:42,Cooling,1
289,12/10/21,07:44:00,Heat Ex Comp,0
290,12/10/21,07:55:07,Heat Ex Comp,1
291,12/10/21,07:55:07,Cooling,1
292,12/10/21,07:58:40,Heat Ex Comp,0
293,12/10/21,08:09:56,Heat Ex Comp,1
294,12/10/21,08:09:56,Cooling,1
295,12/10/21,08:13:23,Heat Ex Comp,0
296,12/10/21,08:24:34,Heat Ex Comp,1
297,12/10/21,08:24:34,Cooling,1
298,12/10/21,08:29:45,Heat Ex Comp,0
299,12/10/21,08:45:05,Heat Ex Comp,1
300,12/10/21,08:45:05,Cooling,1
301,12/10/21,08:49:27,Heat Ex Comp,0
302,12/10/21,09:02:26,Heat Ex Comp,1
303,12/10/21,09:02:26,Cooling,1
304,12/10/21,09:02:43,Effulent Coil,1
305,12/10/21,09:06:19,Heat Ex Comp,0
306,12/10/21,09:11:19,Effulent Coil,0
307,12/10/21,09:19:39,Heat Ex Comp,1
308,12/10/21,09:19:39,Cooling,1
309,12/10/21,09:23:42,Heat Ex Comp,0
310,12/10/21,09:40:58,Heat Ex Comp,1
311,12/10/21,09:40:58,Cooling,1
312,12/10/21,09:41:11,pH Pump,1
313,12/10/21,09:41:31,pH Pump,0
314,12/10/21,09:44:24,Heat Ex Comp,0
315,12/10/21,09:45:11,pH Pump,1
316,12/10/21,09:45:31,pH Pump,0
317,12/10/21,09:49:11,pH Pump,1
318,12/10/21,09:49:31,pH Pump,0
319,12/10/21,09:53:11,pH Pump,1
320,12/10/21,09:53:15,pH Pump,0
321,12/10/21,09:55:39,Heat Ex Comp,1
322,12/10/21,09:55:39,Cooling,1
323,12/10/21,09:59:00,Heat Ex Comp,0
324,12/10/21,10:10:12,Heat Ex Comp,1
325,12/10/21,10:10:12,Cooling,1
326,12/10/21,10:13:46,Heat Ex Comp,0
327,12/10/21,10:23:57,Heat Ex Comp,1
328,12/10/21,10:23:57,Cooling,1
329,12/10/21,10:27:22,Heat Ex Comp,0
330,12/10/21,10:38:01,Heat Ex Comp,1
331,12/10/21,10:38:01,Cooling,1
332,12/10/21,10:41:27,Heat Ex Comp,0
333,12/10/21,10:42:43,Effulent Coil,1
334,12/10/21,10:50:34,Cooling,1
335,12/10/21,10:51:19,Effulent Coil,0
336,12/10/21,10:51:27,Heat Ex Comp,1
337,12/10/21,10:54:54,Heat Ex Comp,0
338,12/10/21,11:05:39,Heat Ex Comp,1
339,12/10/21,11:05:39,Cooling,1
340,12/10/21,11:10:00,Heat Ex Comp,0
341,12/10/21,11:22:15,Heat Ex Comp,1
342,12/10/21,11:22:15,Cooling,1
343,12/10/21,11:26:43,Heat Ex Comp,0
344,12/10/21,11:39:18,Heat Ex Comp,1
345,12/10/21,11:39:18,Cooling,1
346,12/10/21,11:43:24,Heat Ex Comp,0
347,12/10/21,11:53:07,Cooling,1
348,12/10/21,11:53:24,Heat Ex Comp,1
349,12/10/21,11:55:47,pH Pump,1
350,12/10/21,11:56:07,pH Pump,0
351,12/10/21,11:57:17,Heat Ex Comp,0
352,12/10/21,11:59:47,pH Pump,1
353,12/10/21,12:00:07,pH Pump,0
354,12/10/21,12:03:47,pH Pump,1
355,12/10/21,12:04:07,pH Pump,0
356,12/10/21,12:07:47,pH Pump,1
357,12/10/21,12:08:07,pH Pump,0
358,12/10/21,12:08:13,Heat Ex Comp,1
359,12/10/21,12:08:13,Cooling,1
360,12/10/21,12:11:47,pH Pump,1
361,12/10/21,12:11:59,Heat Ex Comp,0
362,12/10/21,12:12:07,pH Pump,0
363,12/10/21,12:15:47,pH Pump,1
364,12/10/21,12:16:07,pH Pump,0
365,12/10/21,12:22:17,Heat Ex Comp,1
366,12/10/21,12:22:17,Cooling,1
367,12/10/21,12:22:43,Effulent Coil,1
368,12/10/21,12:25:50,Heat Ex Comp,0
369,12/10/21,12:31:19,Effulent Coil,0
370,12/10/21,12:36:53,Heat Ex Comp,1
371,12/10/21,12:36:53,Cooling,1
372,12/10/21,12:40:29,Heat Ex Comp,0
373,12/10/21,12:50:36,Heat Ex Comp,1
374,12/10/21,12:50:36,Cooling,1
375,12/10/21,12:54:11,Heat Ex Comp,0
376,12/10/21,13:04:48,Heat Ex Comp,1
377,12/10/21,13:04:48,Cooling,1
378,12/10/21,13:08:18,Heat Ex Comp,0
379,12/10/21,13:18:44,Heat Ex Comp,1
380,12/10/21,13:18:44,Cooling,1
381,12/10/21,13:22:26,Heat Ex Comp,0
382,12/10/21,13:34:03,Heat Ex Comp,1
383,12/10/21,13:34:03,Cooling,1
384,12/10/21,13:37:32,Heat Ex Comp,0
385,12/10/21,13:47:34,Heat Ex Comp,1
386,12/10/21,13:47:34,Cooling,1
387,12/10/21,13:51:18,Heat Ex Comp,0
388,12/10/21,14:02:44,Effulent Coil,1
389,12/10/21,14:03:13,Heat Ex Comp,1
390,12/10/21,14:03:13,Cooling,1
391,12/10/21,14:06:44,Heat Ex Comp,0
392,12/10/21,14:11:20,Effulent Coil,0
393,12/10/21,14:16:41,Cooling,1
394,12/10/21,14:16:43,Heat Ex Comp,1
395,12/10/21,14:20:21,Heat Ex Comp,0
396,12/10/21,14:31:23,Heat Ex Comp,1
397,12/10/21,14:31:23,Cooling,1
398,12/10/21,14:34:59,Heat Ex Comp,0
399,12/10/21,14:44:46,Cooling,1
400,12/10/21,14:44:59,Heat Ex Comp,1
401,12/10/21,14:48:43,Heat Ex Comp,0
402,12/10/21,15:00:11,Heat Ex Comp,1
403,12/10/21,15:00:11,Cooling,1
404,12/10/21,15:03:50,Heat Ex Comp,0
405,12/10/21,15:13:40,Cooling,1
406,12/10/21,15:13:51,Heat Ex Comp,1
407,12/10/21,15:17:40,Heat Ex Comp,0
408,12/10/21,15:29:07,Heat Ex Comp,1
409,12/10/21,15:29:07,Cooling,1
410,12/10/21,15:32:45,Heat Ex Comp,0
411,12/10/21,15:42:44,Effulent Coil,1
412,12/10/21,15:45:41,Heat Ex Comp,1
413,12/10/21,15:45:41,Cooling,1
414,12/10/21,15:48:55,Heat Ex Comp,0
415,12/10/21,15:50:13,Conductivity Pump,1
416,12/10/21,15:50:22,Conductivity Pump,0
417,12/10/21,15:51:19,Effulent Coil,0
418,12/10/21,16:00:14,Heat Ex Comp,1
419,12/10/21,16:00:14,Cooling,1
420,12/10/21,16:03:37,Heat Ex Comp,0
421,12/10/21,16:13:38,Heat Ex Comp,1
422,12/10/21,16:13:38,Cooling,1
423,12/10/21,16:17:18,Heat Ex Comp,0
424,12/10/21,16:28:04,Heat Ex Comp,1
425,12/10/21,16:28:04,Cooling,1
426,12/10/21,16:31:36,Heat Ex Comp,0
427,12/10/21,16:40:39,Cooling,1
428,12/10/21,16:41:37,Heat Ex Comp,1
429,12/10/21,16:45:25,Heat Ex Comp,0
430,12/10/21,16:55:55,Heat Ex Comp,1
431,12/10/21,16:55:55,Cooling,1
432,12/10/21,16:59:37,Heat Ex Comp,0
433,12/10/21,17:10:24,Heat Ex Comp,1
434,12/10/21,17:10:24,Cooling,1
435,12/10/21,17:14:03,Heat Ex Comp,0
436,12/10/21,17:22:44,Effulent Coil,1
437,12/10/21,17:24:50,Heat Ex Comp,1
438,12/10/21,17:24:50,Cooling,1
439,12/10/21,17:28:25,Heat Ex Comp,0
440,12/10/21,17:31:20,Effulent Coil,0
441,12/10/21,17:39:22,Heat Ex Comp,1
442,12/10/21,17:39:22,Cooling,1
443,12/10/21,17:43:02,Heat Ex Comp,0
444,12/10/21,17:53:14,Heat Ex Comp,1
445,12/10/21,17:53:14,Cooling,1
446,12/10/21,17:56:50,Heat Ex Comp,0
447,12/10/21,18:08:04,Heat Ex Comp,1
448,12/10/21,18:08:04,Cooling,1
449,12/10/21,18:11:46,Heat Ex Comp,0
450,12/10/21,18:21:37,Cooling,1
451,12/10/21,18:21:46,Heat Ex Comp,1
452,12/10/21,18:25:20,Heat Ex Comp,0
453,12/10/21,18:37:24,Heat Ex Comp,1
454,12/10/21,18:37:24,Cooling,1
455,12/10/21,18:40:54,Heat Ex Comp,0
456,12/10/21,18:49:16,Cooling,1
457,12/10/21,18:50:54,Heat Ex Comp,1
458,12/10/21,18:54:25,Heat Ex Comp,0
459,12/10/21,19:02:44,Effulent Coil,1
460,12/10/21,19:05:52,Heat Ex Comp,1
461,12/10/21,19:05:52,Cooling,1
462,12/10/21,19:09:15,Heat Ex Comp,0
463,12/10/21,19:09:20,Conductivity Pump,1
464,12/10/21,19:09:30,Conductivity Pump,0
465,12/10/21,19:11:09,Conductivity Pump,1
466,12/10/21,19:11:19,Conductivity Pump,0
467,12/10/21,19:11:20,Effulent Coil,0
468,12/10/21,19:19:38,Heat Ex Comp,1
469,12/10/21,19:19:38,Cooling,1
470,12/10/21,19:23:10,Heat Ex Comp,0
471,12/10/21,19:34:19,Heat Ex Comp,1
472,12/10/21,19:34:19,Cooling,1
473,12/10/21,19:37:34,Heat Ex Comp,0
474,12/10/21,19:49:13,Heat Ex Comp,1
475,12/10/21,19:49:13,Cooling,1
476,12/10/21,19:52:46,Heat Ex Comp,0
477,12/10/21,20:05:18,Heat Ex Comp,1
478,12/10/21,20:05:18,Cooling,1
479,12/10/21,20:08:42,Heat Ex Comp,0
480,12/10/21,20:20:14,Heat Ex Comp,1
481,12/10/21,20:20:14,Cooling,1
482,12/10/21,20:23:43,Heat Ex Comp,0
483,12/10/21,20:36:23,Heat Ex Comp,1
484,12/10/21,20:36:23,Cooling,1
485,12/10/21,20:39:40,Heat Ex Comp,0
486,12/10/21,20:42:44,Effulent Coil,1
487,12/10/21,20:51:11,Heat Ex Comp,1
488,12/10/21,20:51:11,Cooling,1
489,12/10/21,20:51:20,Effulent Coil,0
490,12/10/21,20:54:34,Heat Ex Comp,0
491,12/10/21,21:08:06,Heat Ex Comp,1
492,12/10/21,21:08:06,Cooling,1
493,12/10/21,21:11:27,Heat Ex Comp,0
494,12/10/21,21:22:22,Heat Ex Comp,1
495,12/10/21,21:22:22,Cooling,1
496,12/10/21,21:25:46,Heat Ex Comp,0
497,12/10/21,21:38:35,Heat Ex Comp,1
498,12/10/21,21:38:35,Cooling,1
499,12/10/21,21:41:48,Heat Ex Comp,0
500,12/10/21,21:53:30,Heat Ex Comp,1
501,12/10/21,21:53:30,Cooling,1
502,12/10/21,21:56:48,Heat Ex Comp,0
503,12/10/21,22:10:03,Heat Ex Comp,1
504,12/10/21,22:10:03,Cooling,1
505,12/10/21,22:13:17,Heat Ex Comp,0
506,12/10/21,22:22:45,Effulent Coil,1
507,12/10/21,22:24:08,Heat Ex Comp,1
508,12/10/21,22:24:08,Cooling,1
509,12/10/21,22:27:18,Heat Ex Comp,0
510,12/10/21,22:31:21,Effulent Coil,0
511,12/10/21,22:39:09,Heat Ex Comp,1
512,12/10/21,22:39:09,Cooling,1
513,12/10/21,22:42:19,Heat Ex Comp,0
514,12/10/21,22:56:38,Heat Ex Comp,1
515,12/10/21,22:56:38,Cooling,1
516,12/10/21,22:59:57,Heat Ex Comp,0
517,12/10/21,23:12:15,Heat Ex Comp,1
518,12/10/21,23:12:15,Cooling,1
519,12/10/21,23:15:32,Heat Ex Comp,0
520,12/10/21,23:28:17,Heat Ex Comp,1
521,12/10/21,23:28:17,Cooling,1
522,12/10/21,23:31:32,Heat Ex Comp,0
523,12/10/21,23:42:28,Heat Ex Comp,1
524,12/10/21,23:42:28,Cooling,1
525,12/10/21,23:45:32,Heat Ex Comp,0
526,12/11/21,00:00:14,Heat Ex Comp,1
527,12/11/21,00:00:14,Cooling,1
528,12/11/21,00:02:46,Effulent Coil,1
529,12/11/21,00:03:28,Heat Ex Comp,0
530,12/11/21,00:11:22,Effulent Coil,0
531,12/11/21,00:15:05,Conductivity Pump,1
532,12/11/21,00:15:15,Conductivity Pump,0
533,12/11/21,00:16:12,Heat Ex Comp,1
534,12/11/21,00:16:12,Cooling,1
535,12/11/21,00:17:15,Conductivity Pump,1
536,12/11/21,00:17:25,Conductivity Pump,0
537,12/11/21,00:19:25,Heat Ex Comp,0
538,12/11/21,00:32:21,Heat Ex Comp,1
539,12/11/21,00:32:21,Cooling,1
540,12/11/21,00:35:48,Heat Ex Comp,0
541,12/11/21,00:47:04,Heat Ex Comp,1
542,12/11/21,00:47:04,Cooling,1
543,12/11/21,00:50:10,Heat Ex Comp,0
544,12/11/21,01:03:10,Heat Ex Comp,1
545,12/11/21,01:03:10,Cooling,1
546,12/11/21,01:06:18,Heat Ex Comp,0
547,12/11/21,01:18:58,Heat Ex Comp,1
548,12/11/21,01:18:58,Cooling,1
549,12/11/21,01:22:06,Heat Ex Comp,0
550,12/11/21,01:36:13,Heat Ex Comp,1
551,12/11/21,01:36:13,Cooling,1
552,12/11/21,01:39:35,Heat Ex Comp,0
553,12/11/21,01:42:46,Effulent Coil,1
554,12/11/21,01:51:22,Effulent Coil,0
555,12/11/21,01:53:08,Heat Ex Comp,1
556,12/11/21,01:53:08,Cooling,1
557,12/11/21,01:56:19,Heat Ex Comp,0
558,12/11/21,02:09:39,Heat Ex Comp,1
559,12/11/21,02:09:39,Cooling,1
560,12/11/21,02:12:52,Heat Ex Comp,0
561,12/11/21,02:24:46,Heat Ex Comp,1
562,12/11/21,02:24:46,Cooling,1
563,12/11/21,02:27:59,Heat Ex Comp,0
564,12/11/21,02:41:42,Heat Ex Comp,1
565,12/11/21,02:41:42,Cooling,1
566,12/11/21,02:44:56,Heat Ex Comp,0
567,12/11/21,02:56:30,Heat Ex Comp,1
568,12/11/21,02:56:30,Cooling,1
569,12/11/21,02:59:34,Heat Ex Comp,0
570,12/11/21,03:14:10,Heat Ex Comp,1
571,12/11/21,03:14:10,Cooling,1
572,12/11/21,03:17:24,Heat Ex Comp,0
573,12/11/21,03:22:47,Effulent Coil,1
574,12/11/21,03:31:22,Effulent Coil,0
575,12/11/21,03:31:41,Heat Ex Comp,1
