Row,Date,Time,Device,State
69,12/03/21,22:23:07,Cooling,1
70,12/03/21,22:26:35,Heat Ex Comp,0
71,12/03/21,22:36:55,Heat Ex Comp,1
72,12/03/21,22:36:55,Cooling,1
73,12/03/21,22:40:33,Heat Ex Comp,0
74,12/03/21,22:52:01,Heat Ex Comp,1
75,12/03/21,22:52:01,Cooling,1
76,12/03/21,22:55:26,Heat Ex Comp,0
77,12/03/21,23:05:56,Heat Ex Comp,1
78,12/03/21,23:05:56,Cooling,1
79,12/03/21,23:09:29,Heat Ex Comp,0
80,12/03/21,23:20:37,Heat Ex Comp,1
81,12/03/21,23:20:37,Cooling,1
82,12/03/21,23:24:02,Heat Ex Comp,0
83,12/03/21,23:35:21,Heat Ex Comp,1
84,12/03/21,23:35:21,Cooling,1
85,12/03/21,23:38:58,Heat Ex Comp,0
86,12/03/21,23:42:15,Effulent Coil,1
87,12/03/21,23:48:29,Cooling,1
88,12/03/21,23:48:58,Heat Ex Comp,1
89,12/03/21,23:50:52,Effulent Coil,0
90,12/03/21,23:51:56,Conductivity Pump,1
91,12/03/21,23:52:05,Conductivity Pump,0
92,12/03/21,23:52:18,Heat Ex Comp,0
93,12/03/21,23:54:06,Conductivity Pump,1
94,12/03/21,23:54:16,Conductivity Pump,0
95,11/29/21,23:47:01,Cooling,1
96,11/29/21,23:50:16,Heat Ex Comp,0
97,11/30/21,00:09:06,Heat Ex Comp,1
98,11/30/21,00:09:06,Cooling,1
99,11/30/21,00:12:13,Heat Ex Comp,0
100,11/30/21,00:25:49,Heat Ex Comp,1
101,11/30/21,00:25:49,Cooling,1
102,11/30/21,00:28:53,Heat Ex Comp,0
103,11/30/21,00:39:25,Heat Ex Comp,1
104,11/30/21,00:39:25,Cooling,1
105,11/30/21,00:42:01,Effulent Coil,1
106,11/30/21,00:42:33,Heat Ex Comp,0
107,11/30/21,00:50:37,Effulent Coil,0
108,11/30/21,00:56:23,Heat Ex Comp,1
109,11/30/21,00:56:23,Cooling,1
110,11/30/21,00:59:37,Heat Ex Comp,0
111,11/30/21,01:16:26,Heat Ex Comp,1
112,11/30/21,01:16:26,Cooling,1
113,11/30/21,01:19:26,Heat Ex Comp,0
114,11/30/21,01:33:03,Heat Ex Comp,1
115,11/30/21,01:33:03,Cooling,1
116,11/30/21,01:36:12,Heat Ex Comp,0
117,11/30/21,01:47:04,Heat Ex Comp,1
118,11/30/21,01:47:04,Cooling,1
119,11/30/21,01:50:07,Heat Ex Comp,0
120,11/30/21,02:09:49,Heat Ex Comp,1
121,11/30/21,02:09:49,Cooling,1
122,11/30/21,02:12:44,Heat Ex Comp,0
123,11/30/21,02:22:01,Effulent Coil,1
124,11/30/21,02:25:26,Heat Ex Comp,1
125,11/30/21,02:25:26,Cooling,1
126,11/30/21,02:28:05,Heat Ex Comp,0
127,11/30/21,02:30:37,Effulent Coil,0
128,11/30/21,02:43:23,Heat Ex Comp,1
129,11/30/21,02:43:23,Cooling,1
130,11/30/21,02:46:22,Heat Ex Comp,0
131,11/30/21,02:57:40,Heat Ex Comp,1
132,11/30/21,02:57:40,Cooling,1
133,11/30/21,03:00:02,Heat Ex Comp,0
134,11/30/21,03:19:29,Heat Ex Comp,1
135,11/30/21,03:19:29,Cooling,1
136,11/30/21,03:22:29,Heat Ex Comp,0
137,11/30/21,03:35:22,Heat Ex Comp,1
138,11/30/21,03:35:22,Cooling,1
139,11/30/21,03:38:10,Heat Ex Comp,0
140,11/30/21,03:51:51,Heat Ex Comp,1
141,11/30/21,03:51:51,Cooling,1
142,11/30/21,03:54:44,Heat Ex Comp,0
143,11/30/21,04:02:02,Effulent Coil,1
144,11/30/21,04:10:37,Effulent Coil,0
145,11/30/21,04:20:40,Heat Ex Comp,1
146,11/30/21,04:20:40,Cooling,1
147,11/30/21,04:23:36,Heat Ex Comp,0
148,11/30/21,04:38:44,Heat Ex Comp,1
149,11/30/21,04:38:44,Cooling,1
150,11/30/21,04:41:39,Heat Ex Comp,0
151,11/30/21,04:55:48,Heat Ex Comp,1
152,11/30/21,04:55:48,Cooling,1
153,11/30/21,04:58:50,Heat Ex Comp,0
154,11/30/21,05:22:49,Heat Ex Comp,1
155,11/30/21,05:22:49,Cooling,1
156,11/30/21,05:25:51,Heat Ex Comp,0
157,11/30/21,05:39:48,Heat Ex Comp,1
158,11/30/21,05:39:48,Cooling,1
159,11/30/21,05:42:02,Effulent Coil,1
160,11/30/21,05:42:43,Heat Ex Comp,0
161,11/30/21,05:50:38,Effulent Coil,0
162,11/30/21,05:59:47,Heat Ex Comp,1
163,11/30/21,05:59:47,Cooling,1
164,11/30/21,06:02:10,Heat Ex Comp,0
165,11/30/21,06:02:30,Conductivity Pump,1
166,11/30/21,06:02:40,Conductivity Pump,0
167,11/30/21,06:04:40,Conductivity Pump,1
168,11/30/21,06:04:50,Conductivity Pump,0
169,11/30/21,06:24:33,Heat Ex Comp,1
170,11/30/21,06:24:33,Cooling,1
171,11/30/21,06:27:32,Heat Ex Comp,0
172,11/30/21,06:41:39,Heat Ex Comp,1
173,11/30/21,06:41:39,Cooling,1
174,11/30/21,06:44:38,Heat Ex Comp,0
175,11/30/21,07:10:08,Heat Ex Comp,1
176,11/30/21,07:10:08,Cooling,1
177,11/30/21,07:13:09,Heat Ex Comp,0
178,11/30/21,07:22:02,Effulent Coil,1
179,11/30/21,07:30:38,Effulent Coil,0
180,11/30/21,07:34:00,Heat Ex Comp,1
181,11/30/21,07:34:00,Cooling,1
182,11/30/21,07:37:03,Heat Ex Comp,0
183,11/30/21,07:47:48,Heat Ex Comp,1
184,11/30/21,07:47:48,Cooling,1
185,11/30/21,07:50:48,Heat Ex Comp,0
186,11/30/21,08:15:48,Heat Ex Comp,1
187,11/30/21,08:15:48,Cooling,1
188,11/30/21,08:18:53,Heat Ex Comp,0
189,11/30/21,08:32:05,Heat Ex Comp,1
190,11/30/21,08:32:05,Cooling,1
191,11/30/21,08:35:20,Heat Ex Comp,0
192,11/30/21,08:46:38,Heat Ex Comp,1
193,11/30/21,08:46:38,Cooling,1
194,11/30/21,08:49:48,Heat Ex Comp,0
195,11/30/21,09:02:02,Effulent Coil,1
196,11/30/21,09:10:38,Effulent Coil,0
197,11/30/21,09:20:20,Heat Ex Comp,1
198,11/30/21,09:20:20,Cooling,1
199,11/30/21,09:23:13,Heat Ex Comp,0
200,11/30/21,09:39:30,Heat Ex Comp,1
201,11/30/21,09:39:30,Cooling,1
202,11/30/21,09:42:23,Heat Ex Comp,0
203,11/30/21,09:43:32,Conductivity Pump,1
204,11/30/21,09:43:42,Conductivity Pump,0
205,11/30/21,09:44:43,Conductivity Pump,1
206,11/30/21,09:44:53,Conductivity Pump,0
207,11/30/21,09:54:58,Heat Ex Comp,1
208,11/30/21,09:54:58,Cooling,1
209,11/30/21,09:57:51,Heat Ex Comp,0
210,11/30/21,10:13:06,Heat Ex Comp,1
211,11/30/21,10:13:06,Cooling,1
212,11/30/21,10:23:24,Heat Ex Comp,0
213,11/30/21,10:26:39,Heating,1
214,11/30/21,10:33:24,Heat Ex Comp,1
215,11/30/21,10:40:27,Heat Ex Comp,0
216,11/30/21,10:42:02,Effulent Coil,1
217,11/30/21,10:42:54,Cooling,1
218,11/30/21,10:50:27,Heat Ex Comp,1
219,11/30/21,10:50:38,Effulent Coil,0
220,11/30/21,10:55:08,Heat Ex Comp,0
221,11/30/21,10:55:27,Conductivity Pump,1
222,11/30/21,10:55:37,Conductivity Pump,0
223,11/30/21,10:57:20,Conductivity Pump,1
224,11/30/21,10:57:29,Conductivity Pump,0
225,11/30/21,11:00:03,Heating,1
226,11/30/21,11:05:08,Heat Ex Comp,1
227,11/30/21,11:17:32,Heat Ex Comp,0
228,11/30/21,12:22:02,Effulent Coil,1
229,11/30/21,12:30:38,Effulent Coil,0
230,11/30/21,13:23:18,Heat Ex Comp,1
231,11/30/21,13:23:18,Cooling,1
232,11/30/21,13:26:04,Heat Ex Comp,0
233,11/30/21,13:52:04,Heat Ex Comp,1
234,11/30/21,13:52:04,Cooling,1
235,11/30/21,13:54:57,Heat Ex Comp,0
236,11/30/21,14:02:03,Effulent Coil,1
237,11/30/21,14:10:39,Effulent Coil,0
238,11/30/21,14:24:44,Heat Ex Comp,1
239,11/30/21,14:24:44,Cooling,1
240,11/30/21,14:27:29,Heat Ex Comp,0
241,11/30/21,14:49:28,Heat Ex Comp,1
242,11/30/21,14:49:28,Cooling,1
243,11/30/21,14:52:09,Heat Ex Comp,0
244,11/30/21,15:00:33,Conductivity Pump,1
245,11/30/21,15:00:43,Conductivity Pump,0
246,11/30/21,15:14:10,Heat Ex Comp,1
247,11/30/21,15:14:10,Cooling,1
248,11/30/21,15:16:54,Heat Ex Comp,0
249,11/30/21,15:37:20,Heat Ex Comp,1
250,11/30/21,15:37:20,Cooling,1
251,11/30/21,15:40:06,Heat Ex Comp,0
252,11/30/21,15:42:03,Effulent Coil,1
253,11/30/21,15:50:39,Effulent Coil,0
254,11/30/21,16:08:12,Heat Ex Comp,1
255,11/30/21,16:08:12,Cooling,1
256,11/30/21,16:10:55,Heat Ex Comp,0
257,11/30/21,16:37:07,Heat Ex Comp,1
258,11/30/21,16:37:07,Cooling,1
259,11/30/21,16:39:53,Heat Ex Comp,0
260,11/30/21,17:00:56,Heat Ex Comp,1
261,11/30/21,17:00:56,Cooling,1
262,11/30/21,17:03:36,Heat Ex Comp,0
263,11/30/21,17:22:03,Effulent Coil,1
264,11/30/21,17:30:39,Effulent Coil,0
265,11/30/21,17:37:41,Heat Ex Comp,1
266,11/30/21,17:37:41,Cooling,1
267,11/30/21,17:40:25,Heat Ex Comp,0
268,11/30/21,18:00:03,Heat Ex Comp,1
269,11/30/21,18:00:03,Cooling,1
270,11/30/21,18:02:43,Heat Ex Comp,0
271,11/30/21,18:25:26,Heat Ex Comp,1
272,11/30/21,18:25:26,Cooling,1
273,11/30/21,18:28:06,Heat Ex Comp,0
274,11/30/21,18:53:47,Heat Ex Comp,1
275,11/30/21,18:53:47,Cooling,1
276,11/30/21,18:56:25,Heat Ex Comp,0
277,11/30/21,19:02:03,Effulent Coil,1
278,11/30/21,19:10:39,Effulent Coil,0
279,11/30/21,19:28:58,Heat Ex Comp,1
280,11/30/21,19:28:58,Cooling,1
281,11/30/21,19:31:32,Heat Ex Comp,0
282,11/30/21,19:54:35,Heat Ex Comp,1
283,11/30/21,19:54:35,Cooling,1
284,11/30/21,19:57:11,Heat Ex Comp,0
285,11/30/21,20:23:45,Heat Ex Comp,1
286,11/30/21,20:23:45,Cooling,1
287,11/30/21,20:26:30,Heat Ex Comp,0
288,11/30/21,20:42:03,Effulent Coil,1
289,11/30/21,20:50:39,Effulent Coil,0
290,11/30/21,20:51:00,Conductivity Pump,1
291,11/30/21,20:51:10,Conductivity Pump,0
292,11/30/21,20:53:10,Conductivity Pump,1
293,11/30/21,20:53:20,Conductivity Pump,0
294,11/30/21,21:02:13,Heat Ex Comp,1
295,11/30/21,21:02:13,Cooling,1
296,11/30/21,21:04:57,Heat Ex Comp,0
297,11/30/21,21:30:45,Heat Ex Comp,1
298,11/30/21,21:30:45,Cooling,1
299,11/30/21,21:33:27,Heat Ex Comp,0
300,11/30/21,21:51:29,Heat Ex Comp,1
301,11/30/21,21:51:29,Cooling,1
302,11/30/21,21:54:02,Heat Ex Comp,0
303,11/30/21,22:20:20,Heat Ex Comp,1
304,11/30/21,22:20:20,Cooling,1
305,11/30/21,22:22:03,Effulent Coil,1
306,11/30/21,22:23:03,Heat Ex Comp,0
307,11/30/21,22:30:39,Effulent Coil,0
308,11/30/21,22:54:08,Heat Ex Comp,1
309,11/30/21,22:54:08,Cooling,1
310,11/30/21,22:56:55,Heat Ex Comp,0
311,11/30/21,23:19:16,Heat Ex Comp,1
312,11/30/21,23:19:16,Cooling,1
313,11/30/21,23:22:00,Heat Ex Comp,0
314,11/30/21,23:43:14,Heat Ex Comp,1
315,11/30/21,23:43:14,Cooling,1
316,11/30/21,23:46:01,Heat Ex Comp,0
317,12/01/21,00:02:05,Effulent Coil,1
318,12/01/21,00:10:41,Effulent Coil,0
319,12/01/21,00:16:49,Heat Ex Comp,1
320,12/01/21,00:16:49,Cooling,1
321,12/01/21,00:19:29,Heat Ex Comp,0
322,12/01/21,00:21:09,Conductivity Pump,1
323,12/01/21,00:21:18,Conductivity Pump,0
324,12/01/21,00:22:20,Conductivity Pump,1
325,12/01/21,00:22:30,Conductivity Pump,0
326,12/01/21,00:38:03,Heat Ex Comp,1
327,12/01/21,00:38:03,Cooling,1
328,12/01/21,00:40:42,Heat Ex Comp,0
329,12/01/21,01:05:21,Heat Ex Comp,1
330,12/01/21,01:05:21,Cooling,1
331,12/01/21,01:08:11,Heat Ex Comp,0
332,12/01/21,01:31:42,Heat Ex Comp,1
333,12/01/21,01:31:42,Cooling,1
334,12/01/21,01:34:24,Heat Ex Comp,0
335,12/01/21,01:42:05,Effulent Coil,1
336,12/01/21,01:50:41,Effulent Coil,0
337,12/01/21,02:01:03,Heat Ex Comp,1
338,12/01/21,02:01:03,Cooling,1
339,12/01/21,02:03:37,Heat Ex Comp,0
340,12/01/21,02:26:23,Heat Ex Comp,1
341,12/01/21,02:26:23,Cooling,1
342,12/01/21,02:29:08,Heat Ex Comp,0
343,12/01/21,02:49:13,Heat Ex Comp,1
344,12/01/21,02:49:13,Cooling,1
345,12/01/21,02:51:57,Heat Ex Comp,0
346,12/01/21,03:15:48,Heat Ex Comp,1
347,12/01/21,03:15:48,Cooling,1
348,12/01/21,03:18:33,Heat Ex Comp,0
349,12/01/21,03:22:05,Effulent Coil,1
350,12/01/21,03:30:42,Effulent Coil,0
351,12/01/21,03:49:19,Heat Ex Comp,1
352,12/01/21,03:49:19,Cooling,1
353,12/01/21,03:52:02,Heat Ex Comp,0
354,12/01/21,04:05:29,Conductivity Pump,1
355,12/01/21,04:05:39,Conductivity Pump,0
356,12/01/21,04:11:00,Heat Ex Comp,1
357,12/01/21,04:11:00,Cooling,1
358,12/01/21,04:13:36,Heat Ex Comp,0
359,12/01/21,04:28:15,Conductivity Pump,1
360,12/01/21,04:28:25,Conductivity Pump,0
361,12/01/21,04:32:22,Heat Ex Comp,1
362,12/01/21,04:32:22,Cooling,1
363,12/01/21,04:35:00,Heat Ex Comp,0
364,12/01/21,04:59:28,Heat Ex Comp,1
365,12/01/21,04:59:28,Cooling,1
366,12/01/21,05:02:06,Effulent Coil,1
367,12/01/21,05:02:14,Heat Ex Comp,0
368,12/01/21,05:10:42,Effulent Coil,0
369,12/01/21,05:30:23,Heat Ex Comp,1
370,12/01/21,05:30:23,Cooling,1
371,12/01/21,05:32:55,Heat Ex Comp,0
372,12/01/21,05:54:35,Heat Ex Comp,1
373,12/01/21,05:54:35,Cooling,1
374,12/01/21,05:57:15,Heat Ex Comp,0
375,12/01/21,06:20:17,Heat Ex Comp,1
376,12/01/21,06:20:17,Cooling,1
377,12/01/21,06:23:01,Heat Ex Comp,0
378,12/01/21,06:42:06,Effulent Coil,1
379,12/01/21,06:50:42,Effulent Coil,0
380,12/01/21,06:56:48,Heat Ex Comp,1
381,12/01/21,06:56:48,Cooling,1
382,12/01/21,06:59:30,Heat Ex Comp,0
383,12/01/21,07:16:44,Heat Ex Comp,1
384,12/01/21,07:16:44,Cooling,1
385,12/01/21,07:19:17,Heat Ex Comp,0
386,12/01/21,07:42:17,Heat Ex Comp,1
387,12/01/21,07:42:17,Cooling,1
388,12/01/21,07:45:05,Heat Ex Comp,0
389,12/01/21,08:03:55,pH Pump,1
390,12/01/21,08:04:15,pH Pump,0
391,12/01/21,08:06:28,pH Pump,1
392,12/01/21,08:06:48,pH Pump,0
393,12/01/21,08:08:55,Heat Ex Comp,1
394,12/01/21,08:08:55,Cooling,1
395,12/01/21,08:10:28,pH Pump,1
396,12/01/21,08:10:49,pH Pump,0
397,12/01/21,08:11:46,Heat Ex Comp,0
398,12/01/21,08:14:29,pH Pump,1
399,12/01/21,08:14:49,pH Pump,0
400,12/01/21,08:18:29,pH Pump,1
401,12/01/21,08:18:49,pH Pump,0
402,12/01/21,08:22:06,Effulent Coil,1
403,12/01/21,08:22:29,pH Pump,1
404,12/01/21,08:22:48,pH Pump,0
405,12/01/21,08:30:42,Effulent Coil,0
406,12/01/21,08:38:24,Heat Ex Comp,1
407,12/01/21,08:38:24,Cooling,1
408,12/01/21,08:41:25,Heat Ex Comp,0
409,12/01/21,08:59:27,Heat Ex Comp,1
410,12/01/21,08:59:27,Cooling,1
411,12/01/21,09:02:30,Heat Ex Comp,0
412,12/01/21,09:18:35,pH Pump,1
413,12/01/21,09:18:46,Heat Ex Comp,1
414,12/01/21,09:18:46,Cooling,1
415,12/01/21,09:18:55,pH Pump,0
416,12/01/21,09:21:36,Heat Ex Comp,0
417,12/01/21,09:22:21,pH Pump,1
418,12/01/21,09:22:42,pH Pump,0
419,12/01/21,09:26:22,pH Pump,1
420,12/01/21,09:26:42,pH Pump,0
421,12/01/21,09:30:22,pH Pump,1
422,12/01/21,09:30:42,pH Pump,0
423,12/01/21,09:34:22,pH Pump,1
424,12/01/21,09:34:41,pH Pump,0
425,12/01/21,09:38:22,pH Pump,1
426,12/01/21,09:38:42,pH Pump,0
427,12/01/21,09:42:22,pH Pump,1
428,12/01/21,09:42:41,pH Pump,0
429,12/01/21,09:46:22,pH Pump,1
430,12/01/21,09:46:42,pH Pump,0
431,12/01/21,09:50:22,pH Pump,1
432,12/01/21,09:50:42,pH Pump,0
433,12/01/21,09:54:22,pH Pump,1
434,12/01/21,09:54:42,pH Pump,0
435,12/01/21,09:55:24,Heat Ex Comp,1
436,12/01/21,09:55:24,Cooling,1
437,12/01/21,09:58:07,Heat Ex Comp,0
438,12/01/21,09:58:22,pH Pump,1
439,12/01/21,09:58:41,pH Pump,0
440,12/01/21,10:02:06,Effulent Coil,1
441,12/01/21,10:02:22,pH Pump,1
442,12/01/21,10:02:42,pH Pump,0
443,12/01/21,10:06:22,pH Pump,1
444,12/01/21,10:06:42,pH Pump,0
445,12/01/21,10:10:22,pH Pump,1
446,12/01/21,10:10:42,pH Pump,0
447,12/01/21,10:10:42,Effulent Coil,0
448,12/01/21,10:14:22,pH Pump,1
449,12/01/21,10:14:42,pH Pump,0
450,12/01/21,10:18:22,pH Pump,1
451,12/01/21,10:18:42,pH Pump,0
452,12/01/21,10:22:22,pH Pump,1
453,12/01/21,10:22:42,pH Pump,0
454,12/01/21,10:25:54,Heat Ex Comp,1
455,12/01/21,10:25:54,Cooling,1
456,12/01/21,10:26:22,pH Pump,1
457,12/01/21,10:26:42,pH Pump,0
458,12/01/21,10:28:34,Heat Ex Comp,0
459,12/01/21,10:43:51,Heat Ex Comp,1
460,12/01/21,10:43:51,Cooling,1
461,12/01/21,10:54:15,Heat Ex Comp,0
462,12/01/21,10:57:15,Heating,1
463,12/01/21,11:04:15,Heat Ex Comp,1
464,12/01/21,11:11:55,Heat Ex Comp,0
465,12/01/21,11:14:31,Cooling,1
466,12/01/21,11:21:56,Heat Ex Comp,1
467,12/01/21,11:25:15,Heat Ex Comp,0
468,12/01/21,11:42:06,Effulent Coil,1
469,12/01/21,11:46:52,Heat Ex Comp,1
470,12/01/21,11:46:52,Cooling,1
471,12/01/21,11:49:30,Heat Ex Comp,0
472,12/01/21,11:50:42,Effulent Coil,0
473,12/01/21,12:10:02,Conductivity Pump,1
474,12/01/21,12:10:12,Conductivity Pump,0
475,12/01/21,12:14:45,Heat Ex Comp,1
476,12/01/21,12:14:45,Cooling,1
477,12/01/21,12:17:37,Heat Ex Comp,0
478,12/01/21,12:40:39,Heat Ex Comp,1
479,12/01/21,12:40:39,Cooling,1
480,12/01/21,12:43:37,Heat Ex Comp,0
481,12/01/21,13:02:40,Heat Ex Comp,1
482,12/01/21,13:02:40,Cooling,1
483,12/01/21,13:05:24,Heat Ex Comp,0
484,12/01/21,13:22:06,Effulent Coil,1
485,12/01/21,13:30:42,Effulent Coil,0
486,12/01/21,13:35:54,Heat Ex Comp,1
487,12/01/21,13:35:54,Cooling,1
488,12/01/21,13:38:52,Heat Ex Comp,0
489,12/01/21,13:58:01,Heat Ex Comp,1
490,12/01/21,13:58:01,Cooling,1
491,12/01/21,14:01:01,Heat Ex Comp,0
492,12/01/21,14:18:09,Heat Ex Comp,1
493,12/01/21,14:18:09,Cooling,1
494,12/01/21,14:21:03,Heat Ex Comp,0
495,12/01/21,14:58:02,Heat Ex Comp,1
496,12/01/21,14:58:02,Cooling,1
497,12/01/21,15:00:44,Heat Ex Comp,0
498,12/01/21,15:02:07,Effulent Coil,1
499,12/01/21,15:10:42,Effulent Coil,0
500,12/01/21,15:33:04,Heat Ex Comp,1
501,12/01/21,15:33:04,Cooling,1
502,12/01/21,15:35:40,Heat Ex Comp,0
503,12/01/21,15:58:53,Heat Ex Comp,1
504,12/01/21,15:58:53,Cooling,1
505,12/01/21,16:01:34,Heat Ex Comp,0
506,12/01/21,16:25:36,Heat Ex Comp,1
507,12/01/21,16:25:36,Cooling,1
508,12/01/21,16:28:18,Heat Ex Comp,0
509,12/01/21,16:42:07,Effulent Coil,1
510,12/01/21,16:50:43,Effulent Coil,0
511,12/01/21,17:04:40,Heat Ex Comp,1
512,12/01/21,17:04:40,Cooling,1
513,12/01/21,17:07:22,Heat Ex Comp,0
514,12/01/21,17:27:16,Heat Ex Comp,1
515,12/01/21,17:27:16,Cooling,1
516,12/01/21,17:29:54,Heat Ex Comp,0
517,12/01/21,17:57:45,Heat Ex Comp,1
518,12/01/21,17:57:45,Cooling,1
519,12/01/21,18:00:30,Heat Ex Comp,0
520,12/01/21,18:22:07,Effulent Coil,1
521,12/01/21,18:30:43,Effulent Coil,0
522,12/01/21,18:36:17,Heat Ex Comp,1
523,12/01/21,18:36:17,Cooling,1
524,12/01/21,18:39:03,Heat Ex Comp,0
525,12/01/21,19:04:16,Heat Ex Comp,1
526,12/01/21,19:04:16,Cooling,1
527,12/01/21,19:07:04,Heat Ex Comp,0
528,12/01/21,19:28:05,Heat Ex Comp,1
529,12/01/21,19:28:05,Cooling,1
530,12/01/21,19:30:49,Heat Ex Comp,0
531,12/01/21,19:55:44,Heat Ex Comp,1
532,12/01/21,19:55:44,Cooling,1
533,12/01/21,19:58:36,Heat Ex Comp,0
534,12/01/21,20:02:07,Effulent Coil,1
535,12/01/21,20:10:43,Effulent Coil,0
536,12/01/21,20:26:49,Heat Ex Comp,1
537,12/01/21,20:26:49,Cooling,1
538,12/01/21,20:29:43,Heat Ex Comp,0
539,12/01/21,20:45:51,Heat Ex Comp,1
540,12/01/21,20:45:51,Cooling,1
541,12/01/21,20:48:59,Heat Ex Comp,0
542,12/01/21,21:07:59,Heat Ex Comp,1
543,12/01/21,21:07:59,Cooling,1
544,12/01/21,21:11:21,Heat Ex Comp,0
545,12/01/21,21:25:42,Heat Ex Comp,1
546,12/01/21,21:25:42,Cooling,1
547,12/01/21,21:29:08,Heat Ex Comp,0
548,12/01/21,21:42:07,Effulent Coil,1
549,12/01/21,21:50:43,Effulent Coil,0
550,12/01/21,21:55:46,Heat Ex Comp,1
551,12/01/21,21:55:46,Cooling,1
552,12/01/21,21:59:16,Heat Ex Comp,0
553,12/01/21,22:10:45,Heat Ex Comp,1
554,12/01/21,22:10:45,Cooling,1
555,12/01/21,22:14:04,Heat Ex Comp,0
556,12/01/21,22:29:48,Heat Ex Comp,1
557,12/01/21,22:29:48,Cooling,1
558,12/01/21,22:33:08,Heat Ex Comp,0
559,12/01/21,22:46:16,Heat Ex Comp,1
560,12/01/21,22:46:16,Cooling,1
561,12/01/21,22:49:28,Heat Ex Comp,0
562,12/01/21,23:04:29,Heat Ex Comp,1
563,12/01/21,23:04:29,Cooling,1
564,12/01/21,23:07:46,Heat Ex Comp,0
565,12/01/21,23:22:08,Effulent Coil,1
566,12/01/21,23:24:06,Heat Ex Comp,1
567,12/01/21,23:24:06,Cooling,1
568,12/01/21,23:27:19,Heat Ex Comp,0
569,12/01/21,23:29:09,Conductivity Pump,1
570,12/01/21,23:29:19,Conductivity Pump,0
571,12/01/21,23:30:43,Effulent Coil,0
572,12/01/21,23:31:19,Conductivity Pump,1
573,12/01/21,23:31:29,Conductivity Pump,0
574,12/01/21,23:45:28,Heat Ex Comp,1
575,12/01/21,23:45:28,Cooling,1
576,12/01/21,23:48:56,Heat Ex Comp,0
577,12/02/21,00:02:24,Heat Ex Comp,1
